annee;filiere;equipement;acteur;pays_site_trt;reg_site_trt;dep_site_trt;type_dech;type_orig;type_ton;nom_usuel;code_ced;code_rd;typ_trt;masse
2024;ABJ;N/A;FR000017;FR;01;971;FAM_2;;OPE;MF;_130899D;D10;ELIM_INC;0.2526300
2024;ABJ;N/A;FR000017;FR;01;971;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;1.7448312
2024;ABJ;N/A;FR000017;FR;01;971;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;14.8445388
2024;ABJ;N/A;FR000017;FR;03;973;FAM_2;;OPE;MNF;_130899D;D10;ELIM_INC;0.0825000
2024;ABJ;N/A;FR000017;FR;03;973;FAM_2;;OPE;MNF;_130899D;D5;ELIM_CET;0.7640325
2024;ABJ;N/A;FR000017;FR;03;973;FAM_2;;OPE;MNF;_130899D;R4;RECY_METAL;3.2784675
2024;ABJ;N/A;FR000017;FR;11;77;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;281.4099972
2024;ABJ;N/A;FR000017;FR;11;91;FAM_2;;OPE;MNF;_130899D;D5;ELIM_CET;0.2972935
2024;ABJ;N/A;FR000017;FR;11;91;FAM_2;;OPE;MNF;_130899D;R4;RECY_METAL;5.5897065
2024;ABJ;N/A;FR000017;FR;11;95;FAM_2;;OPE;MF;_130899D;D10;ELIM_INC;0.7402242
2024;ABJ;N/A;FR000017;FR;11;95;FAM_2;;OPE;MF;_130899D;R1;VALO_ENER;7.9636109
2024;ABJ;N/A;FR000017;FR;11;95;FAM_2;;OPE;MF;_130899D;R12;VALO_ENER;6.7451349
2024;ABJ;N/A;FR000017;FR;11;95;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;28.0680296
2024;ABJ;N/A;FR000017;FR;21;51;FAM_2;;OPE;MF;_130899D;D10;ELIM_INC;0.0000198
2024;ABJ;N/A;FR000017;FR;21;51;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;0.0733449
2024;ABJ;N/A;FR000017;FR;21;51;FAM_2;;OPE;MF;_130899D;R1;VALO_ENER;0.1331075
2024;ABJ;N/A;FR000017;FR;21;51;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;1.7735278
2024;ABJ;N/A;FR000017;FR;23;27;FAM_2;;OPE;MNF;_130899D;D5;ELIM_CET;0.0338855
2024;ABJ;N/A;FR000017;FR;23;27;FAM_2;;OPE;MNF;_130899D;R4;RECY_METAL;0.6371145
2024;ABJ;N/A;FR000017;FR;23;76;FAM_2;;OPE;MNF;_130899D;D5;ELIM_CET;0.0314615
2024;ABJ;N/A;FR000017;FR;23;76;FAM_2;;OPE;MNF;_130899D;R4;RECY_METAL;0.5915385
2024;ABJ;N/A;FR000017;FR;24;41;FAM_2;;OPE;METAL;_130899D;R12;VALO_ENER;0.2784000
2024;ABJ;N/A;FR000017;FR;24;41;FAM_2;;OPE;METAL;_130899D;R4;RECY_METAL;6.6816000
2024;ABJ;N/A;FR000017;FR;24;45;FAM_2;;OPE;MNF;_130899D;D5;ELIM_CET;2.1210000
2024;ABJ;N/A;FR000017;FR;24;45;FAM_2;;OPE;MNF;_130899D;R4;RECY_METAL;39.8790000
2024;ABJ;N/A;FR000017;FR;25;14;FAM_2;;OPE;MNF;_130899D;D5;ELIM_CET;4.4050140
2024;ABJ;N/A;FR000017;FR;25;14;FAM_2;;OPE;MNF;_130899D;R4;RECY_METAL;82.8229860
2024;ABJ;N/A;FR000017;FR;26;21;FAM_2;;OPE;MF;_130899D;D10;ELIM_INC;0.0022320
2024;ABJ;N/A;FR000017;FR;26;21;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;0.1822800
2024;ABJ;N/A;FR000017;FR;26;21;FAM_2;;OPE;MF;_130899D;R1;VALO_ENER;0.0535680
2024;ABJ;N/A;FR000017;FR;26;21;FAM_2;;OPE;MF;_130899D;R12;VALO_ENER;0.1130880
2024;ABJ;N/A;FR000017;FR;26;21;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;2.1288320
2024;ABJ;N/A;FR000017;FR;31;59;FAM_2;;OPE;MNF;_130899D;D5;ELIM_CET;34.9255648
2024;ABJ;N/A;FR000017;FR;31;59;FAM_2;;OPE;MNF;_130899D;R4;RECY_METAL;103.5154352
2024;ABJ;N/A;FR000017;FR;31;62;FAM_2;;OPE;MNF;_130899D;D5;ELIM_CET;0.2070500
2024;ABJ;N/A;FR000017;FR;31;62;FAM_2;;OPE;MNF;_130899D;R4;RECY_METAL;3.8929500
2024;ABJ;N/A;FR000017;FR;41;57;FAM_2;;OPE;MF;_130899D;D10;ELIM_INC;0.0046430
2024;ABJ;N/A;FR000017;FR;41;57;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;0.4407629
2024;ABJ;N/A;FR000017;FR;41;57;FAM_2;;OPE;MF;_130899D;R1;VALO_ENER;0.2253082
2024;ABJ;N/A;FR000017;FR;41;57;FAM_2;;OPE;MF;_130899D;R12;VALO_ENER;0.2343840
2024;ABJ;N/A;FR000017;FR;41;57;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;5.9349019
2024;ABJ;N/A;FR000017;FR;41;88;FAM_2;;OPE;MF;_130899D;D10;ELIM_INC;0.0000790
2024;ABJ;N/A;FR000017;FR;41;88;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;0.3555683
2024;ABJ;N/A;FR000017;FR;41;88;FAM_2;;OPE;MF;_130899D;R1;VALO_ENER;1.0363699
2024;ABJ;N/A;FR000017;FR;41;88;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;6.5079828
2024;ABJ;N/A;FR000017;FR;42;67;FAM_2;;OPE;MF;_130899D;D10;ELIM_INC;0.0009856
2024;ABJ;N/A;FR000017;FR;42;67;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;4.3726162
2024;ABJ;N/A;FR000017;FR;42;67;FAM_2;;OPE;MF;_130899D;R1;VALO_ENER;1.5158236
2024;ABJ;N/A;FR000017;FR;42;67;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;92.6705746
2024;ABJ;N/A;FR000017;FR;43;25;FAM_2;;OPE;MF;_130899D;R1;VALO_ENER;0.4666010
2024;ABJ;N/A;FR000017;FR;43;25;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;19.8203990
2024;ABJ;N/A;FR000017;FR;43;39;FAM_2;;OPE;AUTRES;_130899D;R1;VALO_ENER;1.3426710
2024;ABJ;N/A;FR000017;FR;43;39;FAM_2;;OPE;AUTRES;_130899D;R5;RECY_METAL;57.0343290
2024;ABJ;N/A;FR000017;FR;43;39;FAM_2;;OPE;MF;_130899D;R1;VALO_ENER;1.3591390
2024;ABJ;N/A;FR000017;FR;43;39;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;57.7338610
2024;ABJ;N/A;FR000017;FR;52;44;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;17.8290000
2024;ABJ;N/A;FR000017;FR;52;44;FAM_2;;OPE;MF;_130899D;R12;VALO_ENER;27.2983861
2024;ABJ;N/A;FR000017;FR;52;44;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;192.6068771
2024;ABJ;N/A;FR000017;FR;52;44;FAM_2;;OPE;MF;_130899D;R5;RECY_INORG;0.0095088
2024;ABJ;N/A;FR000017;FR;52;49;FAM_2;;OPE;MF;_130899D;D10;ELIM_INC;0.0027009
2024;ABJ;N/A;FR000017;FR;52;49;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;18.8466564
2024;ABJ;N/A;FR000017;FR;52;49;FAM_2;;OPE;MF;_130899D;R1;VALO_ENER;0.0648216
2024;ABJ;N/A;FR000017;FR;52;49;FAM_2;;OPE;MF;_130899D;R12;VALO_ENER;18.8681410
2024;ABJ;N/A;FR000017;FR;52;49;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;248.9554659
2024;ABJ;N/A;FR000017;FR;52;49;FAM_2;;OPE;MF;_130899D;R5;RECY_INORG;0.0065246
2024;ABJ;N/A;FR000017;FR;52;72;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;0.8505000
2024;ABJ;N/A;FR000017;FR;52;72;FAM_2;;OPE;MF;_130899D;R12;VALO_ENER;1.3022198
2024;ABJ;N/A;FR000017;FR;52;72;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;9.1879606
2024;ABJ;N/A;FR000017;FR;52;72;FAM_2;;OPE;MF;_130899D;R5;RECY_INORG;0.0004536
2024;ABJ;N/A;FR000017;FR;52;85;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;5.3430000
2024;ABJ;N/A;FR000017;FR;52;85;FAM_2;;OPE;MF;_130899D;R12;VALO_ENER;8.1807884
2024;ABJ;N/A;FR000017;FR;52;85;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;57.7204860
2024;ABJ;N/A;FR000017;FR;52;85;FAM_2;;OPE;MF;_130899D;R5;RECY_INORG;0.0028496
2024;ABJ;N/A;FR000017;FR;53;22;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;3.1884000
2024;ABJ;N/A;FR000017;FR;53;22;FAM_2;;OPE;MF;_130899D;R12;VALO_ENER;4.8818315
2024;ABJ;N/A;FR000017;FR;53;22;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;34.4443192
2024;ABJ;N/A;FR000017;FR;53;22;FAM_2;;OPE;MF;_130899D;R5;RECY_INORG;0.0017005
2024;ABJ;N/A;FR000017;FR;53;35;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;11.1225750
2024;ABJ;N/A;FR000017;FR;53;35;FAM_2;;OPE;MF;_130899D;R12;VALO_ENER;17.0300267
2024;ABJ;N/A;FR000017;FR;53;35;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;120.1572964
2024;ABJ;N/A;FR000017;FR;53;35;FAM_2;;OPE;MF;_130899D;R5;RECY_INORG;0.0059320
2024;ABJ;N/A;FR000017;FR;53;56;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;0.6375000
2024;ABJ;N/A;FR000017;FR;53;56;FAM_2;;OPE;MF;_130899D;R12;VALO_ENER;0.9760907
2024;ABJ;N/A;FR000017;FR;53;56;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;6.8869193
2024;ABJ;N/A;FR000017;FR;53;56;FAM_2;;OPE;MF;_130899D;R5;RECY_INORG;0.0003400
2024;ABJ;N/A;FR000017;FR;54;16;FAM_2;;OPE;CAOUTC;_130899D;D10;ELIM_INC;1.2168000
2024;ABJ;N/A;FR000017;FR;54;16;FAM_2;;OPE;CAOUTC;_130899D;D5;ELIM_CET;11.9676687
2024;ABJ;N/A;FR000017;FR;54;16;FAM_2;;OPE;CAOUTC;_130899D;R1;VALO_ENER;11.0258223
2024;ABJ;N/A;FR000017;FR;54;16;FAM_2;;OPE;CAOUTC;_130899D;R3;RECY_METAL;246.1897090
2024;ABJ;N/A;FR000017;FR;54;17;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;0.7810500
2024;ABJ;N/A;FR000017;FR;54;17;FAM_2;;OPE;MF;_130899D;R12;VALO_ENER;1.1958834
2024;ABJ;N/A;FR000017;FR;54;17;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;8.4376915
2024;ABJ;N/A;FR000017;FR;54;17;FAM_2;;OPE;MF;_130899D;R5;RECY_INORG;0.0004166
2024;ABJ;N/A;FR000017;FR;54;79;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;2.5117500
2024;ABJ;N/A;FR000017;FR;54;79;FAM_2;;OPE;MF;_130899D;R12;VALO_ENER;3.8457974
2024;ABJ;N/A;FR000017;FR;54;79;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;27.1344620
2024;ABJ;N/A;FR000017;FR;54;79;FAM_2;;OPE;MF;_130899D;R5;RECY_INORG;0.0013396
2024;ABJ;N/A;FR000017;FR;54;86;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;17.7022500
2024;ABJ;N/A;FR000017;FR;54;86;FAM_2;;OPE;MF;_130899D;R12;VALO_ENER;27.1043162
2024;ABJ;N/A;FR000017;FR;54;86;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;191.2375956
2024;ABJ;N/A;FR000017;FR;54;86;FAM_2;;OPE;MF;_130899D;R5;RECY_INORG;0.0094412
2024;ABJ;N/A;FR000017;FR;72;24;FAM_2;;OPE;AUTRES;_130899D;D10;ELIM_INC;1.0224900
2024;ABJ;N/A;FR000017;FR;72;24;FAM_2;;OPE;AUTRES;_130899D;D5;ELIM_CET;28.4009696
2024;ABJ;N/A;FR000017;FR;72;24;FAM_2;;OPE;AUTRES;_130899D;R1;VALO_ENER;26.3037985
2024;ABJ;N/A;FR000017;FR;72;24;FAM_2;;OPE;AUTRES;_130899D;R5;RECY_METAL;625.9327419
2024;ABJ;N/A;FR000017;FR;72;33;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;18.3766200
2024;ABJ;N/A;FR000017;FR;72;33;FAM_2;;OPE;MF;_130899D;R12;VALO_ENER;22.4707563
2024;ABJ;N/A;FR000017;FR;72;33;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;174.4243645
2024;ABJ;N/A;FR000017;FR;72;33;FAM_2;;OPE;MF;_130899D;R5;RECY_INORG;0.0078272
2024;ABJ;N/A;FR000017;FR;72;40;FAM_2;;OPE;MF;_130899D;D10;ELIM_INC;0.0210420
2024;ABJ;N/A;FR000017;FR;72;40;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;4.5384300
2024;ABJ;N/A;FR000017;FR;72;40;FAM_2;;OPE;MF;_130899D;R1;VALO_ENER;0.5050080
2024;ABJ;N/A;FR000017;FR;72;40;FAM_2;;OPE;MF;_130899D;R12;VALO_ENER;5.3838939
2024;ABJ;N/A;FR000017;FR;72;40;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;50.5338821
2024;ABJ;N/A;FR000017;FR;72;40;FAM_2;;OPE;MF;_130899D;R5;RECY_INORG;0.0015040
2024;ABJ;N/A;FR000017;FR;73;31;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;15.3511500
2024;ABJ;N/A;FR000017;FR;73;31;FAM_2;;OPE;MF;_130899D;R12;VALO_ENER;23.5044937
2024;ABJ;N/A;FR000017;FR;73;31;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;165.8386372
2024;ABJ;N/A;FR000017;FR;73;31;FAM_2;;OPE;MF;_130899D;R5;RECY_INORG;0.0081873
2024;ABJ;N/A;FR000017;FR;73;82;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;0.6255000
2024;ABJ;N/A;FR000017;FR;73;82;FAM_2;;OPE;MF;_130899D;R12;VALO_ENER;0.9577172
2024;ABJ;N/A;FR000017;FR;73;82;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;6.7572832
2024;ABJ;N/A;FR000017;FR;73;82;FAM_2;;OPE;MF;_130899D;R5;RECY_INORG;0.0003336
2024;ABJ;N/A;FR000017;FR;74;87;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;3.6845521
2024;ABJ;N/A;FR000017;FR;74;87;FAM_2;;OPE;MF;_130899D;R1;VALO_ENER;5.2399092
2024;ABJ;N/A;FR000017;FR;74;87;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;88.8075387
2024;ABJ;N/A;FR000017;FR;82;38;FAM_2;;OPE;MF;_130899D;D10;ELIM_INC;1.1886186
2024;ABJ;N/A;FR000017;FR;82;38;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;0.9190350
2024;ABJ;N/A;FR000017;FR;82;38;FAM_2;;OPE;MF;_130899D;R1;VALO_ENER;1.8135624
2024;ABJ;N/A;FR000017;FR;82;38;FAM_2;;OPE;MF;_130899D;R12;VALO_ENER;1.8625776
2024;ABJ;N/A;FR000017;FR;82;38;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;35.0622064
2024;ABJ;N/A;FR000017;FR;82;69;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;15.6634009
2024;ABJ;N/A;FR000017;FR;82;69;FAM_2;;OPE;MF;_130899D;R1;VALO_ENER;5.3287859
2024;ABJ;N/A;FR000017;FR;82;69;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;59.8278132
2024;ABJ;N/A;FR000017;FR;82;73;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;15.4618427
2024;ABJ;N/A;FR000017;FR;82;73;FAM_2;;OPE;MF;_130899D;R1;VALO_ENER;5.2602145
2024;ABJ;N/A;FR000017;FR;82;73;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;59.0579428
2024;ABJ;N/A;FR000017;FR;82;74;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;0.0286200
2024;ABJ;N/A;FR000017;FR;82;74;FAM_2;;OPE;MF;_130899D;R1;VALO_ENER;0.6868800
2024;ABJ;N/A;FR000017;FR;82;74;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;1.6695000
2024;ABJ;N/A;FR000017;FR;83;43;FAM_2;;OPE;METAL;_130899D;D5;ELIM_CET;7.6624879
2024;ABJ;N/A;FR000017;FR;83;43;FAM_2;;OPE;METAL;_130899D;R1;VALO_ENER;1.3262408
2024;ABJ;N/A;FR000017;FR;83;43;FAM_2;;OPE;METAL;_130899D;R12;VALO_ENER;0.5295013
2024;ABJ;N/A;FR000017;FR;83;43;FAM_2;;OPE;METAL;_130899D;R4;RECY_METAL;26.0187699
2024;ABJ;N/A;FR000017;FR;83;63;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;27.9823011
2024;ABJ;N/A;FR000017;FR;83;63;FAM_2;;OPE;MF;_130899D;R1;VALO_ENER;4.8432403
2024;ABJ;N/A;FR000017;FR;83;63;FAM_2;;OPE;MF;_130899D;R12;VALO_ENER;1.9336624
2024;ABJ;N/A;FR000017;FR;83;63;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;95.0167962
2024;ABJ;N/A;FR000017;FR;91;48;FAM_2;;OPE;MF;_130899D;R1;VALO_ENER;0.8798000
2024;ABJ;N/A;FR000017;FR;91;48;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;7.9182000
2024;ABJ;N/A;FR000017;FR;91;66;FAM_2;;OPE;AUTRES;_130899D;D5;ELIM_CET;1.4825117
2024;ABJ;N/A;FR000017;FR;91;66;FAM_2;;OPE;AUTRES;_130899D;R1;VALO_ENER;0.5096268
2024;ABJ;N/A;FR000017;FR;91;66;FAM_2;;OPE;AUTRES;_130899D;R5;RECY_METAL;5.6718616
2024;ABJ;N/A;FR000017;FR;93;13;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;17.3219494
2024;ABJ;N/A;FR000017;FR;93;13;FAM_2;;OPE;MF;_130899D;R1;VALO_ENER;5.6589670
2024;ABJ;N/A;FR000017;FR;93;13;FAM_2;;OPE;MF;_130899D;R12;VALO_ENER;0.2251158
2024;ABJ;N/A;FR000017;FR;93;13;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;115.7329673
2024;ABJ;N/A;FR000017;FR;93;13;FAM_2;;OPE;PLAST;_130899D;D5;ELIM_CET;1.1750233
2024;ABJ;N/A;FR000017;FR;93;13;FAM_2;;OPE;PLAST;_130899D;R1;VALO_ENER;2.4334595
2024;ABJ;N/A;FR000017;FR;93;13;FAM_2;;OPE;PLAST;_130899D;R3;RECY_METAL;14.6809632
2024;ABJ;N/A;FR000017;FR;93;13;FAM_2;;OPE;PLAST;_130899D;R5;RECY_INORG;2.2905540
2024;ABJ;N/A;FR000017;FR;93;83;FAM_2;;OPE;MF;_130899D;D5;ELIM_CET;0.3582600
2024;ABJ;N/A;FR000017;FR;93;83;FAM_2;;OPE;MF;_130899D;R4;RECY_METAL;11.5837400
2024;ABJ;N/A;FR200004;BE;;;FAM_1;;OPE;AUTRES;_150202D;R1;VALO_ENER;6.4390000
2024;ABJ;N/A;FR200004;BE;;;FAM_1;;OPE;AUTRES;_150202D;R12;TRI;14.3120000
2024;ABJ;N/A;FR200004;BE;;;FAM_1;;OPE;AUTRES;_150202D;R5;RECY_INORG;0.0660000
2024;ABJ;N/A;FR200004;DE;;;FAM_1;;OPE;AUTRES;_150202D;D10;ELIM_INC;3.4630000
2024;ABJ;N/A;FR200004;ES;;;FAM_1;;OPE;AUTRES;_150202D;R4;RECY_METAL;0.0950000
2024;ABJ;N/A;FR200004;FR;04;974;FAM_1;;OPE;AUTRES;_150202D;R12;TRI;0.3070000
2024;ABJ;N/A;FR200004;FR;11;77;FAM_1;;OPE;AUTRES;_150202D;D5;ELIM_CET;0.0410000
2024;ABJ;N/A;FR200004;FR;11;78;FAM_1;;OPE;AUTRES;_150202D;R1;VALO_ENER;4.1010000
2024;ABJ;N/A;FR200004;FR;11;91;FAM_1;;OPE;AUTRES;_150202D;R1;VALO_ENER;0.0040000
2024;ABJ;N/A;FR200004;FR;11;94;FAM_1;;OPE;AUTRES;_150202D;R1;VALO_ENER;0.0110000
2024;ABJ;N/A;FR200004;FR;22;60;FAM_1;;OPE;AUTRES;_150202D;R1;VALO_ENER;2.6140000
2024;ABJ;N/A;FR200004;FR;22;80;FAM_1;;OPE;AUTRES;_150202D;D10;ELIM_INC;0.1360000
2024;ABJ;N/A;FR200004;FR;22;80;FAM_1;;OPE;AUTRES;_150202D;R1;VALO_ENER;0.0150000
2024;ABJ;N/A;FR200004;FR;23;76;FAM_1;;OPE;AUTRES;_150202D;R1;VALO_ENER;33.9810000
2024;ABJ;N/A;FR200004;FR;24;45;FAM_1;;OPE;AUTRES;_150202D;R3;RECY_ORG;0.5760000
2024;ABJ;N/A;FR200004;FR;26;21;FAM_1;;OPE;AUTRES;_150202D;D10;ELIM_INC;0.0100000
2024;ABJ;N/A;FR200004;FR;26;21;FAM_1;;OPE;AUTRES;_150202D;R1;VALO_ENER;0.9710000
2024;ABJ;N/A;FR200004;FR;31;59;FAM_1;;OPE;AUTRES;_150202D;R3;RECY_ORG;0.1820000
2024;ABJ;N/A;FR200004;FR;31;59;FAM_1;;OPE;AUTRES;_150202D;R4;RECY_METAL;0.3090000
2024;ABJ;N/A;FR200004;FR;31;62;FAM_1;;OPE;AUTRES;_150202D;R1;VALO_ENER;6.9360000
2024;ABJ;N/A;FR200004;FR;31;62;FAM_1;;OPE;AUTRES;_150202D;R3;RECY_ORG;0.1080000
2024;ABJ;N/A;FR200004;FR;41;57;FAM_1;;OPE;AUTRES;_150202D;R1;VALO_ENER;1.1590000
2024;ABJ;N/A;FR200004;FR;42;67;FAM_1;;OPE;AUTRES;_150202D;D10;ELIM_INC;2.6170000
2024;ABJ;N/A;FR200004;FR;42;67;FAM_1;;OPE;AUTRES;_150202D;R1;VALO_ENER;1.7080000
2024;ABJ;N/A;FR200004;FR;43;39;FAM_1;;OPE;AUTRES;_150202D;R1;VALO_ENER;2.0800000
2024;ABJ;N/A;FR200004;FR;52;44;FAM_1;;OPE;AUTRES;_150202D;R5;RECY_INORG;0.0110000
2024;ABJ;N/A;FR200004;FR;52;53;FAM_1;;OPE;AUTRES;_150202D;R1;VALO_ENER;0.1460000
2024;ABJ;N/A;FR200004;FR;53;35;FAM_1;;OPE;AUTRES;_150202D;R1;VALO_ENER;0.0310000
2024;ABJ;N/A;FR200004;FR;53;35;FAM_1;;OPE;AUTRES;_150202D;R12;TRI;19.0220000
2024;ABJ;N/A;FR200004;FR;72;33;FAM_1;;OPE;AUTRES;_150202D;R1;VALO_ENER;52.1700000
2024;ABJ;N/A;FR200004;FR;72;40;FAM_1;;OPE;AUTRES;_150202D;R12;TRI;0.2970000
2024;ABJ;N/A;FR200004;FR;73;31;FAM_1;;OPE;AUTRES;_150202D;R1;VALO_ENER;0.5450000
2024;ABJ;N/A;FR200004;FR;82;38;FAM_1;;OPE;AUTRES;_150202D;D10;ELIM_INC;4.4580000
2024;ABJ;N/A;FR200004;FR;82;38;FAM_1;;OPE;AUTRES;_150202D;R1;VALO_ENER;42.8820000
2024;ABJ;N/A;FR200004;FR;82;38;FAM_1;;OPE;AUTRES;_150202D;R12;TRI;2.8210000
2024;ABJ;N/A;FR200004;FR;82;38;FAM_1;;OPE;AUTRES;_150202D;R4;RECY_METAL;0.0150000
2024;ABJ;N/A;FR200004;FR;82;42;FAM_1;;OPE;AUTRES;_150202D;R1;VALO_ENER;0.2730000
2024;ABJ;N/A;FR200004;FR;82;42;FAM_1;;OPE;AUTRES;_150202D;R12;TRI;0.1590000
2024;ABJ;N/A;FR200004;FR;82;74;FAM_1;;OPE;AUTRES;_150202D;R3;RECY_ORG;0.0040000
2024;ABJ;N/A;FR200004;FR;91;30;FAM_1;;OPE;AUTRES;_150202D;D10;ELIM_INC;0.0030000
2024;ABJ;N/A;FR200004;FR;91;30;FAM_1;;OPE;AUTRES;_150202D;R1;VALO_ENER;1.2750000
2024;ABJ;N/A;FR200004;FR;91;30;FAM_1;;OPE;AUTRES;_150202D;R12;TRI;0.8690000
2024;ABJ;N/A;FR200004;FR;91;48;FAM_1;;OPE;AUTRES;_150202D;R12;TRI;0.0260000
2024;ABJ;N/A;FR200004;FR;93;06;FAM_1;;OPE;AUTRES;_150202D;R1;VALO_ENER;1.4890000
2024;ABJ;N/A;FR200004;FR;93;13;FAM_1;;OPE;AUTRES;_150202D;R1;VALO_ENER;14.2560000
2024;ABJ;N/A;FR200004;FR;93;13;FAM_1;;OPE;AUTRES;_150202D;R12;TRI;0.0080000
2024;ASL;N/A;FR000017;FR;01;971;CAT_1;;OPE;MF;_191202;D10;ELIM_INCI;0.0210000
2024;ASL;N/A;FR000017;FR;01;971;CAT_1;;OPE;MF;_191202;R1;VALO_ENER;0.2310000
2024;ASL;N/A;FR000017;FR;01;971;CAT_1;;OPE;MF;_191202;R4;RECY_METAL;8.1320000
2024;ASL;N/A;FR000017;FR;01;971;CAT_1;;OPE;MNF;_191203;R4;RECY_METAL;0.0140000
2024;ASL;N/A;FR000017;FR;01;971;CAT_1;;OPE;PLAST;_191204;R1;VALO_ENER;0.0010000
2024;ASL;N/A;FR000017;FR;01;971;CAT_1;;OPE;PLAST;_191204;R3;RECY_ORG;0.0010000
2024;ASL;N/A;FR000017;FR;01;971;CAT_2;;OPE;MF;_191202;D10;ELIM_INCI;0.0050000
2024;ASL;N/A;FR000017;FR;01;971;CAT_2;;OPE;MF;_191202;R1;VALO_ENER;0.0520000
2024;ASL;N/A;FR000017;FR;01;971;CAT_2;;OPE;MF;_191202;R4;RECY_METAL;1.8460000
2024;ASL;N/A;FR000017;FR;01;971;CAT_2;;OPE;MNF;_191203;R4;RECY_METAL;0.0050000
2024;ASL;N/A;FR000017;FR;01;971;CAT_2;;OPE;PLAST;_191204;R1;VALO_ENER;0.0110000
2024;ASL;N/A;FR000017;FR;01;971;CAT_2;;OPE;PLAST;_191204;R3;RECY_ORG;0.0010000
2024;ASL;N/A;FR000017;FR;11;77;CAT_1;;OPE;ASL_COMP;_200199;D5;ELIM_CET;0.3720000
2024;ASL;N/A;FR000017;FR;11;77;CAT_1;;OPE;ASL_COMP;_200199;R1;VALO_ENER;5.5680000
2024;ASL;N/A;FR000017;FR;11;77;CAT_1;;OPE;ASL_COMP;_200199;R4;RECY_METAL;0.5190000
2024;ASL;N/A;FR000017;FR;11;77;CAT_2;;OPE;ASL_COMP;_200199;D5;ELIM_CET;2.5820000
2024;ASL;N/A;FR000017;FR;11;77;CAT_2;;OPE;ASL_COMP;_200199;R1;VALO_ENER;38.6260000
2024;ASL;N/A;FR000017;FR;11;77;CAT_2;;OPE;ASL_COMP;_200199;R4;RECY_METAL;3.6020000
2024;ASL;N/A;FR000017;FR;11;77;CAT_2;;OPE;MF;_200199;R4;RECY_METAL;8.9220000
2024;ASL;N/A;FR000017;FR;11;92;CAT_1;;OPE;PLAST;_191202;R1;VALO_ENER;28.5750000
